date,ret_m,n_picks,scale,picks,reason,breadth,d_sma200,spy_vol
2019-07-31,-0.001,30,1.0,"MKTX,CDNS,MSCI,MSI,CPRT,GPN,SNPS,DHR,PGR,CINF,MSFT,APD,WM,MKC,ZTS,CTAS,BLL,MTD,RSG,FLT,INFO,IDXX,EQIX,ECL,AWK,MCD,COST,CHD,SBUX,NEE",ok,0.6228686058174524,0.0760295912418582,0.08108154716990644
2019-08-30,0.0,0,0.0,,regime_dsma,,,
2019-09-30,-0.0060857957327206166,30,1.0,"MKTX,CME,CINF,TTWO,MSI,CTAS,BLL,FISV,RMD,LHX,LDOS,RSG,ICE,HSY,AWK,SNPS,NEE,INFO,SBUX,ZTS,MSFT,MCD,IDXX,TFX,WEC,TSN,CDW,EL,DG,HAS",ok,0.5536609829488466,0.0549213737816616,0.08430523114077558
2019-10-31,-0.001,30,1.0,"KLAC,FISV,NEE,TGT,MKTX,AIZ,CME,CINF,INFO,ZTS,CTAS,WEC,DG,EQIX,AWK,EW,CPRT,HD,NOC,WM,CMS,MSI,SYK,MAA,SHW,SNPS,AMT,LW,MSFT,COST",ok,0.5767301905717152,0.05817441652881183,0.10567670091776035
2019-11-29,0.0,0,0.0,,regime_dsma,,,
2019-12-31,0.011131774836172368,30,1.0,"LRCX,LW,KLAC,FISV,QRVO,EW,TIF,TGT,CDW,NVDA,MKTX,NEE,TDG,AMGN,CPRT,HUM,SHW,ODFL,GRMN,STT,AIZ,MSCI,RSG,SYY,RMD,GOOG,DHI,GOOGL,ROST,PLD",ok,0.695085255767302,0.09448818442965903,0.07498718055276349
2020-01-31,-0.001,28,1.0,"AMD,LW,NVDA,LRCX,ALGN,AAPL,QRVO,TIF,TGT,STT,URI,MSCI,JPM,CPRT,INFO,NEE,ALLE,CHTR,SYY,DOV,GRMN,ABBV,AMGN,BBY,FISV,TMO,NKE,LVS",ok,0.5887662988966901,0.07622778646772681,0.11686978329968425
2020-02-28,0.0,0,0.0,,regime_dsma,,,
2020-03-31,0.0,0,0.0,,regime_dsma,,,
2020-04-30,0.0,0,0.0,,regime_breadth,0.22316950852557674,,
2020-05-29,0.0,0,0.0,,regime_dsma,,,
2020-06-30,0.0,0,0.0,,regime_breadth,0.362086258776329,,
2020-07-31,0.028294717176594965,30,1.0,"PYPL,WST,MKTX,DXCM,AMZN,NVDA,CDNS,DPZ,ADBE,CLX,SNPS,NEM,REGN,MSCI,TMUS,EBAY,BIO,DLR,ODFL,TMO,DG,JKHY,EQIX,NFLX,CCI,AMT,TSCO,SPGI,FAST,ROL",ok,0.44684052156469406,0.07950259581608995,0.13251919848476332
2020-08-31,-0.02532529956136504,30,1.0,"WST,PYPL,CDNS,AMZN,AMD,IDXX,NVDA,SNPS,DHR,TMO,MKTX,BIO,ODFL,MSCI,TTWO,ROL,FAST,EBAY,UPS,TSCO,ANSS,SPGI,CLX,HOLX,MKC,EQIX,BBY,DLR,PGR,TMUS",ok,0.5336008024072216,0.1403795466472766,0.08187659864022129
2020-09-30,-0.0007458152503056724,28,0.7458152503056724,"ETSY,PYPL,NVDA,AAPL,WST,ADBE,AMD,AMZN,CTAS,BBY,DHI,PHM,ROL,IDXX,TMO,DHR,UPS,FDX,CTLT,PAYC,KMX,APD,SPGI,SHW,MSCI,CHD,TMUS,PGR",ok,0.48746238716148443,0.08731734244727041,0.24134663366862905
2020-10-30,0.0,0,0.0,,regime_dsma,,,
2020-11-30,0.027935028049931098,30,1.0,"FDX,POOL,TMO,DHR,IDXX,PWR,AMD,WST,TT,ROL,NVDA,BIO,BBY,AAPL,CDNS,PYPL,COST,PGR,AMZN,SHW,WMT,NEE,HOLX,AES,MSCI,PG,APD,GRMN,AWK,TGT",ok,0.7953861584754263,0.15664700618747476,0.1594433708877153
2020-12-31,-0.001,30,1.0,"AMD,PWR,DE,FDX,TT,GM,QCOM,ALB,ZBRA,IDXX,LRCX,TGT,HCA,MTD,TMO,CE,POOL,NWSA,UAA,WRK,NWS,QRVO,COST,TMUS,HBAN,AES,PKG,HLT,SCHW,NKE",ok,0.8119358074222668,0.16008860885874746,0.08180964693520845
2021-01-29,0.0,0,0.0,,regime_dsma,,,
2021-02-26,0.0,0,0.0,,regime_dsma,,,
2021-03-31,0.04678500213287608,30,1.0,"ZBRA,TPR,AMAT,FCX,MU,GNRC,LRCX,GE,IVZ,DE,MPC,MS,SCHW,PYPL,LYV,VLO,ZION,LLY,GOOG,ETSY,BKR,ALGN,GRMN,GOOGL,ODFL,OKE,UAA,NWSA,CBRE,WYNN",ok,0.802407221664995,0.12313321787466665,0.147600259361023
2021-04-30,0.037899837245796285,30,1.0,"AMAT,DVN,EOG,LRCX,NWSA,FTNT,ZBRA,HES,VLO,PXD,GNRC,DE,PYPL,NWS,ETSY,COP,LLY,BAC,ODFL,LYV,FCX,IVZ,HIG,MGM,CF,EXPE,MOS,RL,URI,QRVO",ok,0.8044132397191575,0.1476160973837588,0.10495951174908288
2021-05-31,0.16848345901244502,30,1.0,"FTNT,GNRC,MHK,AMAT,COF,DE,TPR,HPQ,ODFL,ZBRA,FCX,MOS,NUE,IVZ,CRL,POOL,FITB,IRM,GOOG,AVY,PGR,DHI,PWR,DVN,EOG,LEN,GOOGL,IQV,LLY,WST",ok,0.7607823470411234,0.12611315535597473,0.13685324704761173
2021-12-31,-0.11812609162177774,30,1.0,"AMD,MPWR,ODFL,NVDA,TSLA,COST,KEYS,TMO,PFE,FDS,BRO,SHW,HD,PLD,WST,ALB,VRSK,RSG,DHR,AJG,NEE,AON,DVN,POOL,DLTR,LOW,WM,EXR,GOOGL,BIO",ok,0.5667001003009027,0.08934661983674362,0.16051300619390477
2022-01-31,0.0,0,0.0,,regime_breadth,0.3921765295887663,,
2022-02-28,0.0,0,0.0,,regime_breadth,0.3826479438314945,,
2022-03-31,-0.0007830443306043512,30,0.7830443306043512,"APA,COST,KR,DLTR,CVX,MCK,PGR,CF,ABBV,DVN,NEM,BRO,QCOM,ADM,ODFL,UNH,FMC,NUE,UNP,STE,AAPL,PLD,FCX,MRO,STX,MOH,ANET,EXC,PSA,OXY",ok,0.4182547642928786,0.01369640959213019,0.22987204295454966
2022-04-29,0.0,0,0.0,,regime_dsma,,,
2022-05-31,0.0,0,0.0,,regime_dsma,,,
2022-06-30,0.0,0,0.0,,regime_dsma,,,
2022-07-29,0.0,0,0.0,,regime_dsma,,,
2022-08-31,0.0,0,0.0,,regime_dsma,,,
2022-09-30,0.0,0,0.0,,regime_dsma,,,
2022-10-31,0.0,0,0.0,,regime_breadth,0.3585757271815446,,
2022-11-30,-0.0006472370473047372,30,0.6472370473047372,"DXCM,ORLY,LLY,MOH,AJG,AZO,CAH,HSY,PGR,MCK,NDAQ,KEYS,DG,CSGP,TT,COST,TMUS,MSI,GPC,ROL,WMT,GWW,CTVA,FDS,IT,NFLX,XYL,LW,TJX,AES",ok,0.5481444332998997,0.016962994311661834,0.2781052177862294
2022-12-30,0.0,0,0.0,,regime_dsma,,,
2023-01-31,-0.023683054522614985,30,1.0,"LLY,MRK,ACGL,GILD,PGR,ORLY,FSLR,DE,TSCO,AZO,SLB,ROST,AJG,DXCM,WMT,HES,WRB,GIS,APD,CAT,HSY,SJM,TT,FMC,JCI,PCG,APA,MOH,MSI,KEYS",ok,0.6965897693079238,0.041142500483661325,0.16208785886495156
2023-02-28,0.016418090888843495,30,1.0,"WYNN,LLY,STLD,FCX,LVS,MRK,URI,ACGL,UHS,NFLX,PGR,APD,RCL,CAT,ODFL,AZO,IDXX,NVDA,MKTX,PCAR,AJG,CDNS,SLB,FSLR,AMP,OMC,HSY,FMC,KLAC,GIS",ok,0.5797392176529589,0.013710542427189516,0.1577232079573051
2023-03-31,-0.0009571865438414281,30,0.9571865438414281,"NVDA,STLD,FICO,URI,RCL,ACGL,FSLR,GE,PGR,NUE,ODFL,OTIS,MKTX,BKNG,ORCL,SEDG,MRK,WYNN,IDXX,HSY,OMC,MTD,DXCM,BWA,AZO,FCX,MDLZ,PG,MSCI,AJG",ok,0.5351053159478435,0.04920632430309861,0.18805111830930588
2023-04-28,0.0,0,0.0,,regime_dsma,,,
2023-05-31,0.050558644496912185,29,1.0,"META,NVDA,WST,LLY,HSY,PHM,CDNS,GE,CMG,ALGN,MSFT,MDLZ,GIS,SNPS,AJG,DHI,PWR,ACGL,ORLY,MRK,CPRT,PG,OTIS,LW,PGR,BRO,ANSS,SO,PLD",ok,0.41675025075225675,0.06032124749811111,0.12410046350155113
2023-06-30,0.0034106720270803415,27,1.0,"NVDA,META,AMD,TSLA,CDNS,SNPS,LLY,CMG,PWR,CPRT,HSY,WST,GOOG,GOOGL,AJG,PHM,FAST,RCL,RSG,COST,ANSS,MCK,MDLZ,MNST,PGR,BRO,MCO",ok,0.5982948846539619,0.11648734722260548,0.10282776154683054
2023-07-31,0.010679512752755468,26,1.0,"NVDA,LLY,PANW,AVGO,CDNS,PWR,MCK,RSG,WST,META,CPRT,AJG,CCL,TSLA,ORLY,CMG,HSY,ETN,PEP,MDLZ,BRO,ISRG,WMT,MLM,ACGL,VMC",ok,0.6900702106318957,0.1271195409274788,0.07802730949194689
2023-08-31,-0.001,30,1.0,"NVDA,LLY,META,AVGO,MCK,COR,PHM,ADBE,CCL,KLAC,PWR,AJG,GOOGL,GOOG,CARR,BRO,ODFL,CAH,CPRT,TSLA,DHI,COST,PG,MDLZ,WMT,SHW,VMC,MLM,NFLX,BRK.B",ok,0.5576730190571715,0.08884427404165926,0.11937291582225461
2023-09-29,0.0,0,0.0,,regime_dsma,,,
2023-10-31,0.0,0,0.0,,regime_breadth,0.2803410230692076,,
2023-11-30,-0.001,30,1.0,"LLY,PGR,AJG,ODFL,MCK,COR,JBL,SNPS,TT,ANET,CDNS,AIZ,MPC,MOH,COST,PKG,NRG,AMGN,LDOS,ETN,BRO,TMUS,AZO,WMT,DLR,TJX,ORLY,PG,BG,IRM",ok,0.5496489468405216,0.0700652924217533,0.11041975346263866
2023-12-29,0.0,0,0.0,,regime_dsma,,,
2024-01-31,0.06295737648677215,30,1.0,"LLY,PGR,CEG,COR,PANW,AXON,MCK,COST,FICO,NRG,LULU,ALL,MOH,ANET,AMGN,SNPS,TMUS,GWW,CTAS,PCAR,EXPE,CBOE,CMG,NWS,BX,IRM,NWSA,DHI,PSX,EXR",ok,0.6359077231695085,0.09539409453771652,0.10933105250027617
2024-02-29,-0.001,26,1.0,"COR,CEG,PGR,LLY,COST,AMD,GWW,MCK,AVGO,TT,ALL,PANW,FICO,PCAR,FAST,NRG,WRB,CAH,PHM,LEN,DHI,HLT,TRV,TMUS,MOH,IRM",ok,0.6675025075225677,0.12779836073277542,0.11863754466808091
2024-03-28,0.0,0,0.0,,regime_dsma,,,
2024-04-30,0.05800816864592694,27,1.0,"CEG,NVDA,LLY,MU,DVA,AVGO,BLDR,PWR,COR,PCAR,HUBB,KLAC,PGR,TPR,DECK,COST,IRM,TGT,NRG,MCK,CMG,RL,BBWI,META,AXP,KR,JPM",ok,0.5892678034102307,0.07659334867907827,0.13503894289875723
