date,ret_m,n_picks,scale,picks,reason,breadth,d_sma200,spy_vol
2019-05-31,-0.001,30,1.0,"CDNS,MSCI,ALGN,GPN,SNPS,IR,CPRT,PYPL,TDG,AVGO,QCOM,KEYS,DHR,VRSN,NFLX,MA,CTAS,PGR,XRAY,XLNX,CMG,LRCX,ROP,WM,RSG,V,PAYX,FLT,IDXX,ADI",ok,0.4102306920762287,-3.945535532651564e-05,0.14922418040590374
2019-06-28,0.0,0,0.0,,regime_dsma,,,
2019-07-31,-0.001,30,1.0,"MKTX,CDNS,MSCI,MSI,CPRT,GPN,SNPS,DHR,PGR,CINF,MSFT,APD,WM,MA,MKC,V,ZTS,CTAS,QCOM,BLL,MTD,PYPL,RSG,FLT,VRSN,INFO,IDXX,EQIX,VRSK,BR",ok,0.6228686058174524,0.0760295912418582,0.08108154716990644
2019-08-30,0.0,0,0.0,,regime_dsma,,,
2019-09-30,-0.0007267707317036964,30,1.0,"MKTX,CME,CINF,TTWO,MSI,CTAS,BLL,FISV,RMD,LHX,LDOS,RSG,NOC,WM,ICE,HSY,AWK,MA,SNPS,LMT,TDG,NEE,INFO,SBUX,ZTS,GPN,MSFT,MSCI,VRSK,AIZ",ok,0.5536609829488466,0.0549213737816616,0.08430523114077558
2019-10-31,-0.001,30,1.0,"KLAC,FISV,NEE,TGT,MKTX,AIZ,CME,CINF,INFO,ZTS,CTAS,WEC,DG,EQIX,AWK,EW,CPRT,HD,NOC,ICE,WM,CMS,MSI,SYK,ES,MAA,RSG,SHW,SNPS,AMT",ok,0.5767301905717152,0.05817441652881183,0.10567670091776035
2019-11-29,0.0,0,0.0,,regime_dsma,,,
2019-12-31,0.0026733788648545514,30,1.0,"LRCX,LW,KLAC,FISV,QRVO,EW,TIF,TGT,CDW,NVDA,MKTX,AAPL,NEE,TDG,WU,AMGN,CPRT,FTNT,LEG,MSFT,HUM,SHW,ODFL,ANSS,GRMN,AMAT,STT,AIZ,LKQ,INFO",ok,0.695085255767302,0.09448818442965903,0.07498718055276349
2020-01-31,-0.001,30,1.0,"AMD,LW,NVDA,LRCX,ALGN,AAPL,QRVO,TIF,TGT,CDW,STT,SWKS,KLAC,MSFT,URI,MSCI,JPM,CPRT,INFO,ANSS,NEE,ALLE,FTNT,CHTR,FRC,SYY,DOV,ROK,GRMN,ABBV",ok,0.5887662988966901,0.07622778646772681,0.11686978329968425
2020-02-28,0.0,0,0.0,,regime_dsma,,,
2020-03-31,0.0,0,0.0,,regime_dsma,,,
2020-04-30,0.0,0,0.0,,regime_breadth,0.22316950852557674,,
2020-05-29,0.0,0,0.0,,regime_dsma,,,
2020-06-30,0.0,0,0.0,,regime_breadth,0.362086258776329,,
2020-07-31,0.02489588107075923,30,1.0,"PYPL,WST,MKTX,DXCM,AMZN,NVDA,CDNS,DPZ,ADBE,CLX,SNPS,NEM,REGN,MSFT,MSCI,TMUS,EBAY,BIO,DLR,ODFL,TMO,IDXX,DG,JKHY,EQIX,NFLX,DHR,RMD,CCI,ADSK",ok,0.44684052156469406,0.07950259581608995,0.13251919848476332
2020-08-31,-0.03346122066510707,30,1.0,"WST,PYPL,CDNS,AMZN,AMD,IDXX,NVDA,SNPS,AAPL,MSFT,ADBE,DHR,TMO,MKTX,BIO,ODFL,MSCI,TTWO,ROL,FAST,EBAY,ADSK,UPS,TSCO,ANSS,DXCM,NOW,BR,SPGI,KLAC",ok,0.5336008024072216,0.1403795466472766,0.08187659864022129
2020-09-30,-0.0007458152503056724,30,0.7458152503056724,"ETSY,PYPL,NVDA,AAPL,WST,ADBE,AMD,NOW,CRM,AMZN,CDNS,SNPS,CTAS,BBY,DHI,ADSK,PHM,LOW,LEN,ROL,IDXX,TMO,DHR,UPS,CMG,ALGN,FDX,MSFT,CTLT,PAYC",ok,0.48746238716148443,0.08731734244727041,0.24134663366862905
2020-10-30,0.0,0,0.0,,regime_dsma,,,
2020-11-30,0.03028948811937667,30,1.0,"FDX,POOL,TMO,DHR,IDXX,PWR,AMD,WST,TT,ROL,NVDA,UPS,BIO,DE,BBY,AAPL,CDNS,CRM,PYPL,CPRT,NOW,QCOM,COST,ODFL,SNPS,ADBE,PGR,RMD,AMZN,SHW",ok,0.7953861584754263,0.15664700618747476,0.1594433708877153
2020-12-31,-0.001,30,1.0,"AMD,PWR,DE,FDX,TT,GM,QCOM,ALB,ZBRA,IDXX,XYL,IR,LRCX,TGT,HCA,NOW,MTD,TMO,UPS,CE,URI,PH,CPRT,POOL,HON,KEYS,APH,NWSA,AAPL,UAA",ok,0.8119358074222668,0.16008860885874746,0.08180964693520845
2021-01-29,0.0,0,0.0,,regime_dsma,,,
2021-02-26,0.0,0,0.0,,regime_dsma,,,
2021-03-31,0.03884843496663368,30,1.0,"ZBRA,TPR,AMAT,FCX,MU,GNRC,LRCX,KEYS,GE,KLAC,IVZ,DE,MPC,MS,TER,WDC,SCHW,PYPL,LYV,VLO,STX,ZION,FTNT,LLY,CDNS,GOOG,ETSY,BKR,JPM,ALGN",ok,0.802407221664995,0.12313321787466665,0.147600259361023
2021-04-30,0.027921120664251,30,1.0,"AMAT,DVN,EOG,LRCX,NWSA,FTNT,ZBRA,HES,KLAC,MU,VLO,PXD,GNRC,HPQ,DE,PYPL,NWS,WDC,KEYS,STX,ETSY,MSFT,COP,LLY,BAC,ODFL,LYV,FCX,IVZ,HIG",ok,0.8044132397191575,0.1476160973837588,0.10495951174908288
2021-05-31,0.15208337941923505,30,1.0,"FTNT,GNRC,MHK,AMAT,COF,DE,TPR,HPQ,ODFL,ZBRA,FCX,MOS,NUE,IVZ,CRL,POOL,FITB,IRM,GOOG,CDW,AVY,MSFT,PGR,DHI,GS,PWR,DVN,EOG,AJG,WFC",ok,0.7607823470411234,0.12611315535597473,0.13685324704761173
2021-12-31,-0.12531090197941083,30,1.0,"AMD,MPWR,ODFL,NVDA,TSLA,COST,KEYS,TMO,CDNS,INTU,PFE,FDS,MSFT,SNPS,KLAC,BRO,SHW,HD,PLD,WST,ALB,VRSK,RSG,EPAM,DHR,AJG,NEE,AON,DVN,POOL",ok,0.5667001003009027,0.08934661983674362,0.16051300619390477
2022-01-31,0.0,0,0.0,,regime_breadth,0.3921765295887663,,
2022-02-28,0.0,0,0.0,,regime_breadth,0.3826479438314945,,
2022-03-31,-0.0007830443306043512,30,0.7830443306043512,"APA,COST,KR,DLTR,CVX,MCK,PGR,CF,ABBV,DVN,NEM,BRO,QCOM,ADM,ODFL,UNH,FMC,NUE,UNP,STE,AAPL,PLD,LLY,FCX,MRO,STX,MKC,MOH,CNC,HRL",ok,0.4182547642928786,0.01369640959213019,0.22987204295454966
2022-04-29,0.0,0,0.0,,regime_dsma,,,
2022-05-31,0.0,0,0.0,,regime_dsma,,,
2022-06-30,0.0,0,0.0,,regime_dsma,,,
2022-07-29,0.0,0,0.0,,regime_dsma,,,
2022-08-31,0.0,0,0.0,,regime_dsma,,,
2022-09-30,0.0,0,0.0,,regime_dsma,,,
2022-10-31,0.0,0,0.0,,regime_breadth,0.3585757271815446,,
2022-11-30,-0.0006472370473047372,30,0.6472370473047372,"DXCM,ORLY,LLY,MOH,AJG,AZO,CAH,HSY,PGR,MCK,NDAQ,KEYS,DG,CSGP,MRK,HUM,TT,COST,TMUS,MSI,GPC,ROL,WMT,UNH,REGN,GWW,PEP,GIS,CTVA,FDS",ok,0.5481444332998997,0.016962994311661834,0.2781052177862294
2022-12-30,0.0,0,0.0,,regime_dsma,,,
2023-01-31,-0.02412747493578978,30,1.0,"LLY,MRK,ACGL,GILD,PGR,ORLY,FSLR,DE,TSCO,AZO,SLB,ROST,TJX,AJG,DXCM,WMT,HES,WRB,GIS,APD,CAT,HSY,SJM,PG,MCK,CB,TT,WTW,DG,REGN",ok,0.6965897693079238,0.041142500483661325,0.16208785886495156
2023-02-28,0.018358754788989847,30,1.0,"WYNN,LLY,STLD,FCX,LVS,MRK,URI,ACGL,UHS,NFLX,PGR,APD,RCL,CAT,ODFL,AZO,TSCO,IDXX,MTD,NVDA,REGN,DHI,MKTX,PCAR,SBUX,BIIB,AJG,PHM,ORLY,CDNS",ok,0.5797392176529589,0.013710542427189516,0.1577232079573051
2023-03-31,-0.0009571865438414281,30,0.9571865438414281,"NVDA,STLD,FICO,URI,RCL,ACGL,FSLR,GE,PGR,NUE,ODFL,OTIS,MKTX,BA,CAT,BKNG,CARR,ORCL,GWW,SEDG,MRK,WYNN,CDNS,AVGO,TT,IDXX,HSY,PCAR,PWR,OMC",ok,0.5351053159478435,0.04920632430309861,0.18805111830930588
2023-04-28,0.0,0,0.0,,regime_dsma,,,
2023-05-31,0.058766919228722396,30,1.0,"META,NVDA,WST,LLY,HSY,PHM,CDNS,GE,CMG,ALGN,MSFT,MDLZ,GIS,SNPS,AJG,DHI,MPWR,AAPL,AVGO,PWR,ACGL,ORLY,MRK,LEN,FICO,NVR,CPRT,AZO,CRM,FTNT",ok,0.41675025075225675,0.06032124749811111,0.12410046350155113
2023-06-30,0.018248717220831035,30,1.0,"NVDA,META,AMD,TSLA,CDNS,SNPS,MSFT,LLY,PANW,AAPL,AVGO,CMG,FTNT,PWR,CPRT,HSY,MPWR,NOW,WST,LRCX,GOOG,GOOGL,ANET,CRM,AJG,KLAC,ON,PHM,FSLR,FICO",ok,0.5982948846539619,0.11648734722260548,0.10282776154683054
2023-07-31,-0.0006284252343543729,30,1.0,"NVDA,LLY,PANW,AVGO,CDNS,FTNT,PWR,MSFT,SNPS,AAPL,MCK,RSG,ORCL,WST,META,CPRT,AJG,CCL,TSLA,KLAC,ORLY,CMG,HSY,ETN,VRSK,RCL,PEP,MSI,WM,MDLZ",ok,0.6900702106318957,0.1271195409274788,0.07802730949194689
2023-08-31,-0.001,30,1.0,"NVDA,LLY,META,AVGO,MCK,COR,PHM,ADBE,CCL,KLAC,PWR,LRCX,MSFT,SNPS,AJG,AAPL,GOOGL,GOOG,ORCL,CDNS,CARR,BRO,ODFL,CAH,CPRT,STE,TSLA,DHI,VRSK,CMG",ok,0.5576730190571715,0.08884427404165926,0.11937291582225461
2023-09-29,0.0,0,0.0,,regime_dsma,,,
2023-10-31,0.0,0,0.0,,regime_breadth,0.2803410230692076,,
2023-11-30,-0.001,30,1.0,"LLY,PGR,AJG,ODFL,MCK,COR,JBL,SNPS,TT,ANET,CDNS,AIZ,MPC,MOH,COST,PKG,NRG,AMGN,LDOS,CDW,ETN,BRO,ACGL,CBOE,WRB,FAST,FICO,CARR,TMUS,ADBE",ok,0.5496489468405216,0.0700652924217533,0.11041975346263866
2023-12-29,0.0,0,0.0,,regime_dsma,,,
2024-01-31,0.05447882359961886,30,1.0,"LLY,PGR,CEG,COR,PANW,AXON,MCK,COST,FICO,NRG,LULU,ALL,MOH,ANET,AMGN,SNPS,TMUS,AVGO,GWW,IT,CDNS,CTAS,CAH,PCAR,EXPE,REGN,MSFT,BR,RSG,CBOE",ok,0.6359077231695085,0.09539409453771652,0.10933105250027617
2024-02-29,-0.001,30,1.0,"COR,CEG,PGR,LLY,COST,AMD,GWW,MCK,AVGO,TT,ALL,PANW,FICO,PCAR,FAST,NRG,URI,WRB,RSG,SNPS,CAH,CDNS,MSFT,AMGN,PHM,BLDR,ANET,IT,LEN,CTAS",ok,0.6675025075225677,0.12779836073277542,0.11863754466808091
2024-03-28,0.0,0,0.0,,regime_dsma,,,
2024-04-30,0.05107705023957265,30,1.0,"CEG,NVDA,LLY,MU,DVA,AVGO,BLDR,PWR,COR,PCAR,HUBB,CAT,KLAC,URI,PGR,ETN,AMD,LRCX,TPR,DECK,COST,TT,GWW,GE,IRM,AMAT,TGT,NRG,MCK,CMG",ok,0.5892678034102307,0.07659334867907827,0.13503894289875723
