,ml_pred,idio_mom,momentum,low_risk,quality,lt_rev,trend_q,earn_drift,composite
2016-03-31,0.011146024499507492,-0.024113129985393646,-0.023590944923906277,-0.008362111930105946,-0.02229877299098234,0.03270532156118925,-0.02410167100659057,-0.011026783553557821,-0.007594714450982046
2016-04-29,-0.00040034000378676203,0.017818880436306594,0.01875429129016852,0.015155778738701072,0.01477846895443545,-0.01449427310840615,0.013492884831738241,0.0023294179640669633,0.007245934518837313
2016-05-31,0.0017886345755085786,0.010953562763450435,0.009646665833206248,-0.0020796996831439693,-0.005077155935711354,0.006710058452164885,-0.0032223186342365236,-0.0038050729456898624,0.0007414235048672912
2016-06-30,0.004357529746243383,-0.01275948790531464,-0.011490169550831566,-0.012871821927827532,-0.009152821407964423,-0.0003279189073066987,-0.005866405233359196,0.0003805490330923727,-0.004138528613406529
2016-07-29,0.0014421302788683332,-0.016066086046626023,-0.015560689538958719,0.0058275306390648375,-0.00027253448837798134,0.0006879219502374574,-0.00041077407065538343,-0.002899831114454485,-0.002714970639000642
2016-08-31,0.0016494068502278373,0.005143539997551951,0.005752240460974911,-0.0065149388679735624,-0.006409015864237884,0.005522839357754624,-0.006838095081475249,-0.002584344367755238,-0.0010018954799405166
2016-09-30,-0.0021253166792837568,-0.013680875270885535,-0.013343426080007237,0.0016777004475672626,0.00032719846536015406,-0.0001904808999022504,0.0002610831810910449,-0.0051160393119581826,-0.003719876361912595
2016-10-31,0.004268815687356603,-0.015623631082887742,-0.015051017021253287,-0.004789152215572019,-0.014261630511113257,0.014094171638259117,-0.014920817725405777,0.0010218416535476334,-0.003986808344798552
2016-11-30,0.01329516080545099,-0.004461631183378261,-0.004208783856569546,0.013723336676481441,0.009879531851775548,-0.004831507555456413,0.00733305092079805,-0.003993876574500633,0.003661751997272038
2016-12-30,0.004333827316301095,-0.0072702299655719345,-0.0074884120948581125,0.0040020041593585775,0.005797688264885453,-0.009613321955416133,0.005040013196512382,-0.0033975070768650726,-0.0005016992067077215
2017-01-31,-0.010044121103646057,-0.006225631011043797,-0.004259105512762999,0.011966172670734621,0.013019911509475558,-0.01599439734374178,0.013161430830224589,-0.00403101406229439,-0.0012215669649882862
2017-02-28,0.0006102105807117466,0.0070133100217893915,0.008367883047593986,0.003967638225877086,0.0016140022420247742,-0.0037815111120482266,0.00041936859472506123,0.0037856001879511747,0.002973106854521686
2017-03-31,0.00034810431427501466,0.0007153370267285465,0.001702589726868071,0.0067882638852930985,0.013329631276755972,-0.01608732058835249,0.012789665530770045,-0.001207081202831658,0.001954544505401435
2017-04-28,0.017049796743117365,0.02428998791317843,0.0239659255722202,0.01685685784546301,0.028568967524654418,-0.032114631486985484,0.023981977170138464,0.003907212400952721,0.011415629475925549
2017-05-31,-0.009365227712176873,-0.008922926932954642,-0.008749563412208224,-0.004819683231807795,-0.006696109868156095,0.002789397042532503,-0.0022833184063155727,0.00016847293830685053,-0.003831602488223387
2017-06-30,0.0007570130042085513,0.004852880143150296,0.005287958548754524,0.002812492982376376,0.0038065158095653326,-0.0016358815102910473,0.0017449400055129178,0.004266754670999043,0.003028351501461926
2017-09-29,0.013914803580423699,0.030010602909736738,0.028929461485458673,0.022551042987298167,0.02492749170371877,-0.021291225898218767,0.021115321171899053,0.005304263176141733,0.013989000374979556
2017-10-31,0.0019631821514166873,-0.008901196370262354,-0.006435186675533783,-0.010693058836456706,-0.01351929642486128,0.00976103127698628,-0.01255309879136733,0.0025489690592661093,-0.003143627219758793
2017-11-30,-0.01676021828750258,-0.025362268774692696,-0.02509195964556985,-0.017589442558957537,-0.01840737152849269,0.016761382286543645,-0.018638060673135934,-0.0002386507017424806,-0.010519902608893662
2018-01-31,0.014507935978662866,0.008259744515828366,0.008869187154796133,-4.574395839788026e-05,0.012576570200375755,-0.016570393143157447,0.014108443533434377,-0.000610719385978687,0.003771167350908736
2018-02-28,0.00417185408666345,0.0012815602872259541,0.0012960014076214546,0.001761113742754786,-0.002639593520323307,0.003614975466540126,-0.0024780691628589215,-0.0008920375100859287,0.0003936929607000944
2018-03-29,-0.007897562740446453,-0.008987730774807941,-0.009015569392329024,-0.009603555229909105,-0.013473795825228627,0.011710955706682834,-0.015052466964032583,0.0020676736751453714,-0.0040013148422708145
2018-04-30,-0.0009957803110966076,0.005177093817339884,0.003770075100155515,-0.01007192093352947,0.002319787790409543,-0.009151775415081805,0.001850246706169777,-0.0007048125803518542,-0.0010708715859011988
2018-05-31,-0.013075025494020148,-0.012434108676301108,-0.013573704840292453,-0.014620717561399654,-0.012279304692576857,0.011193958844140317,-0.011352551583478046,-0.0009022201250839901,-0.0058694595077257074
2018-06-29,0.008725898499301322,-0.007569898086946981,-0.008226375011671743,0.0075139515471567934,0.00241923958822269,-0.002013888493458486,0.005242799289683761,-0.0023123918622636355,-0.00023441382713205018
2018-07-31,0.006486363323397213,0.020157750235889206,0.020512993161208193,-0.004525019933046945,0.013034834778770469,-0.02285100450732941,0.011761757534621565,-0.001437891337483363,0.002667483765119766
2018-08-31,-0.003749958896908687,0.0004027967154235988,0.00036163920756683056,0.00023237034616392573,0.0046355699981845315,-0.006856532908303371,0.003190374374737849,0.002297187813187503,0.0007893553724405726
2018-09-28,0.007048172342591025,-0.0013654436698214878,-0.0008874317922079566,0.003671122617863778,-0.0012645283016485083,0.0036396895400885696,-0.0014484047941612304,0.004936307178500662,0.003073883556105073
2019-04-30,-0.011555597407016859,0.026701637898243785,0.02644353690419774,0.023410206534208923,0.032401153963079944,-0.03444922502437213,0.03036791869979419,-0.0019862711810918875,0.006480925241362196
2019-05-31,0.005002538372518577,-0.011347989364063999,-0.010962819040689886,-0.010638032407768989,-0.014186023907970798,0.013945951402836346,-0.012988729798573288,-0.0007215413264536573,-0.0033838226671141754
2019-06-28,0.0053593951382062115,-0.004661632448111184,-0.0039681664777773545,0.0037463143200322296,0.0054885246815428446,-0.007125832333306474,0.005335645718088344,-0.0001096831314602799,0.0005318043446083617
2019-07-31,0.007741740169798162,0.037051766890564525,0.03708686228593216,0.02388521361841914,0.036844738118172043,-0.03855062042220089,0.03558813504083194,0.008915147418096073,0.015333093903142452
2019-08-30,0.008044345327710489,-0.031793174227739064,-0.032624184087293014,-0.011752104381807313,-0.030876309032082,0.03234115032001346,-0.03016591941421813,-0.002177428347342795,-0.008028460872493797
2019-09-30,-0.0027546771930552797,-0.007441480955160799,-0.006828909220666294,-0.005387695760690795,0.0009111426413017119,-0.005406116102440009,0.0035543377431562755,-0.002999999225372579,-0.003193696512325573
2019-10-31,-0.0009976570043170644,-0.013990269545377555,-0.012592732269685134,-0.012404580058214026,-0.007605909817905614,0.004443265972577003,-0.005203476910725421,-0.0022747973757800957,-0.004780793117909526
2019-11-29,-0.0014797906886097616,-0.0070973120856725426,-0.007034776653596848,-0.009268304839445749,-0.006816178454371106,0.005141913055353067,-0.007397108804630633,-0.00027590761920223965,-0.002980188285549067
2019-12-31,0.006295978749205072,0.029931717770353555,0.025957110985623838,0.025329955075620244,0.03576767404696427,-0.03562898199212352,0.03553356043060552,0.0006752361797201802,0.010549311433413928
2020-01-31,-0.004195934721593962,0.0064139684563420465,0.00798311078074164,0.0007387059055786953,0.01067503938703983,-0.015005371928419877,0.012641963995403354,-0.0003401896503707828,0.0005584233459144639
2020-02-28,0.009312453962595803,0.05515735066179678,0.05410377109811196,0.0351146110812089,0.07175185896772805,-0.0849703825514162,0.06770936515465081,-0.011564012635322798,0.01167361693676755
2020-03-31,0.027397415149706596,-0.031489703997423756,-0.03156474136697511,-0.023347959556009643,-0.021715715052579243,0.02313179156122127,-0.01543671451750676,0.00807480899708797,0.0023872207023706276
2020-04-30,-0.012829525472779874,0.018242457882377567,0.019141907351646118,0.013973646846297033,0.017394406963155508,-0.02380456294812983,0.015804189495232854,0.0041749896857889756,0.0038400191041308485
2020-05-29,-0.0016382262675942389,-0.001652132937865944,-0.0016814812239113605,-0.0015763090901184445,-0.006088859851544112,0.0035237204117387648,-0.007620434084465996,0.008346963127659849,0.0015315942817398585
2020-06-30,0.010273259195710384,0.027553612645721676,0.027391838119241875,0.02230235852832465,0.031225980476085144,-0.03312280038132224,0.021142597609349296,-0.00017430569486472905,0.010177977294678828
2020-07-31,-0.004903793768968262,-0.00020138084618041222,0.0002827280716537873,0.0073273083095566766,0.0009588355597234674,-0.002620065700747151,0.0016867530381633848,0.0035116565350727207,0.0010547911475088942
2020-08-31,-0.012047526420925058,0.005365003199481796,0.005735541370126928,0.0024064950765936006,0.012225421107637304,-0.015239078089342321,0.01286056968436615,0.006484667754602599,0.0020273473182385354
2020-09-30,-0.006748503787017988,-0.006771167530864797,-0.005993771276706249,-0.005025684910383505,-0.0026603478663156112,-0.0010375761692386183,-0.0024830209777665655,0.0004714005591165291,-0.0030471036325834208
2020-10-30,0.03813878648823289,-0.04707248953277182,-0.04657098810736681,-0.01979317857411525,-0.04369919602897705,0.04232400879222435,-0.03890772794761916,-0.00789136887704906,-0.009719032308545069
2020-11-30,-0.005101085104809699,-0.008183519957819962,-0.009073988349203251,-0.008028410556727601,-0.00201122605248418,-0.002007474215829285,-0.0027365665329339077,-0.003967714979687932,-0.004988478331677204
2020-12-31,-0.007718501192141352,-0.001204229570221408,-0.0009371890624848877,-0.020985214370601857,-0.020113790759166188,0.008646644350034552,-0.0241216767980427,-0.01213524799050719,-0.010983225417995707
2021-01-29,-0.009340643160832161,-0.022774545397798197,-0.022933611037481698,-0.019206500646814825,-0.025689445730713415,0.024360045338045106,-0.02533132724728996,-0.01143633303750787,-0.013845804050214107
2021-02-26,0.008862424361416694,-0.016529736095027794,-0.019222651899670484,0.00457230122803162,-0.019551946684103007,0.022304834621483617,-0.011930967577075976,0.003108082745728009,-0.0012917154211763025
2021-03-31,0.004792576808864724,-0.004290938667872568,-0.00485883466693206,0.006565287314514849,0.006623088286557869,-0.004737534723285658,0.007753324169358615,-0.0020128712892174307,0.0010640767477811044
2021-04-30,0.001037690001118692,0.003940822105288285,0.005209207821705666,-0.006043032783705517,-0.018133442428465756,0.015295910293896568,-0.017990013031684866,-0.001581444650047188,-0.00231606550945652
2021-05-31,-0.011686129604138496,0.0019765273086401773,-0.0017552676635327375,-0.012779749860680869,0.025165596795289194,-0.027331039100327456,0.021696521212589463,-0.0038870032210489677,-0.0022404339410391112
2021-12-31,-0.031523854759111375,-0.030174559436387215,-0.026549766925008645,0.012045788429342327,-0.06236726524451928,0.06934586784387645,-0.06024581191855828,-0.003991017511092831,-0.013888450782407476
2022-01-31,-0.0004945700201664457,-0.006208855157511678,-0.002000351677687441,-0.01093400266380295,-0.020389511698652062,0.010553603550677755,-0.019692793593061916,0.00419377483399697,-0.0035958561291867543
2022-02-28,0.0014517814752302719,0.022211977643592676,0.022110875418868612,0.002322586967872476,0.006998576766729098,-0.007283017556683112,0.0054196810637125075,-0.01156813355976165,0.002472899030363322
2022-03-31,0.007936415205359945,-0.0008880515266902885,-0.0013434777105908087,0.01326070095464792,-0.028974794054296683,0.030097892746811374,-0.026404195756018836,-0.0014545620881271037,0.00014793032370550912
2022-04-29,-0.004658530135902677,0.0064021702240694475,0.003909784485398351,-0.018363068205990395,-0.018009351091426453,0.009298281004268738,-0.012769666049088387,-0.0063144717028776245,-0.005885082194138312
2022-05-31,-0.018526563202718976,6.2411097578804475e-06,-0.0004940813678493605,0.018911439862556036,0.03452055768017533,-0.02861826082903495,0.030299975439498715,0.0032249008554896593,0.0034736546427478134
2022-06-30,-0.0016416374056994697,-0.00446281124764914,-0.004057407576943073,0.004319406366176719,0.014889964456129346,-0.01961656665131084,0.015527303661968932,-0.005821656738165717,-0.0016782743516832732
2022-07-29,-0.008085251825500349,0.01891707063880024,0.02255511152838785,-0.004545157125168993,-0.011243308183020065,0.0020040500739603143,-0.008137379565201063,-0.002596667725299109,0.0013707396635554005
2022-08-31,-0.01434079135795425,0.00708228476114048,0.008910105005595203,0.004973781082686015,0.007674093609255261,-0.011405477348891505,0.007115320694181346,-0.0020541361719581385,8.266855080321905e-05
2022-09-30,-0.004850594406156391,0.014782314527612453,0.01991076025315237,-0.017980204697074998,-0.02730217198446415,0.018411788440361444,-0.03112358479885853,0.011989053693125383,0.002814033405553096
2022-10-31,0.008485298666272673,-0.014368112228655075,-0.015062492553484635,0.013921672863576654,-4.453324964430363e-05,0.004624622195778867,-0.001888639023496758,-0.011124161286816854,-0.003343853879050467
2022-11-30,-0.013905295014357394,-0.004614829040921911,-0.003701863185055472,0.008825554506393475,-6.42684016637882e-05,0.0011335914725651474,0.0009935443772513,-0.000856408870860674,-0.0020634955093572754
2022-12-30,0.020625851020542037,-0.031684218955310366,-0.03341300565522032,-0.018294219578704484,-0.029233014732025706,0.027062206588718676,-0.02696963650846836,-0.0030395697695192255,-0.010032973806386552
2023-01-31,-0.014052618453461296,0.005525766711548406,0.004895154453772253,0.010072451274293358,0.009231583707182767,-0.011174431625139336,0.006969770443427609,-0.008697155932902531,-0.0015941640751526767
2023-02-28,-0.0197856373847922,0.002995693488729156,0.0024204867926585043,-0.0013860002896212368,0.030088246494261225,-0.026105483676552896,0.030694682346647215,-0.00816099730832369,-0.001648750839612358
2023-03-31,0.004715820618767572,-0.004137566046841595,-0.004038163034024865,-0.0006764367813867265,-0.003045781973624203,0.0037628819196549603,-0.0004594587881700776,0.0026286025058231753,0.0003422238768930058
2023-04-28,0.007881995382694441,0.012557732014951218,0.012195870331079935,0.020298485999586377,0.021623862707039337,-0.01913946998376567,0.01655833900451745,0.005821947019743942,0.00924418672943096
2023-05-31,0.016236766334984186,-0.00045383836466153895,-0.00030374098571187957,-0.004199513552336126,-0.011829130999551648,0.007087286493119554,-0.01202722820733176,0.0014581993409366494,0.0005175019703812833
2023-06-30,0.015532658846550711,-0.022375023745212268,-0.022147801575578146,-0.028885903937384712,-0.025026283642444733,0.022965725366232023,-0.023085019156150046,0.006938691261593296,-0.007257265665858269
2023-07-31,0.010185421607114597,0.01504691219436779,0.014491477262199206,0.005483752105129652,0.01037904015916803,-0.014271032359650979,0.009168269122972757,-0.001571175732693571,0.005030993781763622
2023-08-31,-0.00028686283111858013,0.005354045190484788,0.0063570301771390305,-0.002262978404791368,0.0011646751701225202,-0.006332161546061644,-0.002194696229539442,0.0027536869455143196,0.0009693597244095693
2023-09-29,0.013884502699153973,0.015159026996912012,0.01684386832875069,0.011889278301634602,0.013859987959276789,-0.012597027954561258,0.014636110375513614,0.005240480057550556,0.009383863103907155
2023-10-31,-0.008268769257281832,0.001117556840854355,-0.0014327066347572717,-0.0008701971547973597,0.0013571284253949614,0.0017631576684330164,0.00290650440963501,0.0011198738156452028,-0.00024043741253776288
2023-11-30,-0.0047673339403455,-0.031711539511691963,-0.03214696256344933,-0.014156877661220672,-0.01929959599921272,0.021461464969403415,-0.0197667888656098,0.004597934202276215,-0.008882931286813202
2023-12-29,0.01173956868031096,0.02863229646672801,0.02794197342120018,0.012806643032867543,0.018184802816087375,-0.01867246568210631,0.020337257379769137,-0.0013332945261814656,0.009514912472641836
2024-01-31,0.004783872881813812,0.017631525210189042,0.017136417479814522,0.004136483374917207,0.017499588117406244,-0.023422249608586045,0.019720939725352424,0.004820982086194105,0.006890530133135258
2024-02-29,0.012084998675777716,-0.007574126168935344,-0.007462846372250437,-0.01807751919692401,-0.012148662027933656,0.0035838008244166684,-0.011899194838286258,0.001691147994925907,-0.0028104474411666824
2024-03-28,0.0007930252160757496,-0.004674455288228583,-0.004681156644262721,0.00046556828721610276,-0.0026948470091533736,-0.003497956073214024,-0.0019578267200514865,0.0011459764115482043,-0.0005874781334038025
2024-04-30,0.010450548406515617,0.0020230384478117465,-0.00032651539943625543,-0.003754901102442099,0.004732076620205484,-0.010809852097123686,0.002979611996511051,-0.0005444912704755066,0.0008158340104832866
2024-05-31,0.007977058383326782,0.006928286168590602,0.006258104062564803,0.007102077730003844,0.00831141941797592,-0.0030288804170903903,0.009686262612822292,-0.007548367737812917,0.000673128565922604
2024-06-28,-0.0023977143307399775,-0.013040438126187397,-0.01163630481003234,0.006990970955992416,-0.013114904896202068,0.018430602821755893,-0.01037739551116112,-0.0010859298826768238,-0.00234643823874126
2024-07-31,0.01016106181745818,0.015570538129234769,0.016172096657296978,0.008185902490990386,0.005433009180226168,-0.002699381797339113,0.003755533230043481,-0.00800841984705857,0.002858208686777395
2024-08-30,0.006455010300594859,-0.0004744161808691002,-0.0009769915407018591,-0.005009902799245348,0.0008554196212393585,0.005307523482972039,-0.0036744338992972725,0.001596073044989067,0.0009637088160449127
2024-09-30,0.01714761327735442,0.010362935096960886,0.009441992149403396,0.009978962323513385,-0.0012023727131259935,-0.0003369979826357599,-0.001075118615385138,0.006827050918221578,0.0071833001923860065
2024-10-31,0.0062233106016836605,0.010357859783334632,0.008982587157515593,0.003478526752663881,0.005449780194971425,-0.01592463958996693,0.005965449661361005,0.002852606717183829,0.003356874466863089
2024-11-29,-0.011062690602062728,-0.0050187502384480874,-0.004725538426027666,-0.003539442366454002,-0.005956395081282827,0.004310398930529405,-0.0055251861567762245,-0.00043023014158839143,-0.004091994876862096
2024-12-31,-0.005847411673229478,0.013691384637183088,0.013741685451536258,-0.005627558483139802,0.009294984320504194,-0.011237702527801732,0.0056778621451180275,-0.010572577192701318,-0.0011208323400650792
2025-01-31,0.009146240745407269,0.005467033958291257,0.005916736979287843,0.016093575734157105,0.002832022520063319,-0.007586989139558313,0.003899131660894577,-0.0027297444910208326,0.004042506422223765
2025-02-28,-0.005016679292051887,-0.014864914099943154,-0.014280821988862288,-0.0066807545791537325,-0.0042108046586826434,0.0032430619171945813,-0.0018452345280958395,-0.0007748529903599433,-0.005019140096017667
2025-03-31,-0.003652821799440864,0.018121873008795118,0.01651080253234055,6.670526082945994e-05,0.01667472084468509,-0.015199997543332523,0.020424835250666046,0.003078800293366945,0.00746441279322038
2025-04-30,-0.010628588597328226,0.012811658456113388,0.013614093809068814,0.002824942592157972,0.00606791507747914,-0.008437911965839864,0.0042893603006077165,0.0016370562081871563,0.0024616443344223017
2025-05-30,-0.00019558861367958535,-0.0006678549745617776,-0.0005397177810881574,-0.01224006093853095,0.0007261947952002544,-0.006901236576202414,0.0016722009248000156,0.004751208249821424,-0.001347161756509483
2025-06-30,-0.001258697338998192,0.00010637272148992952,-0.0004394131202394361,0.007073673961742841,0.0013496027164027528,-0.0039874110278333985,-0.0017430210048116337,-0.0064544233814812875,-0.0010759439647788664
2025-07-31,0.005639316261283368,-0.0175237464362869,-0.016031774333744957,-0.016848910264182636,-0.013857233316511985,0.012637130592357956,-0.015193974600986555,0.001393058707631826,-0.006840447238213757
2025-08-29,0.021746611530263464,0.025571781316191065,0.027362886910433815,-0.006708976132865145,0.016367919195859823,-0.024835328453140956,0.014391814853470252,0.008080669356605532,0.009596136181276292
2025-09-30,-0.014617480018942653,-0.007936495744708038,-0.0061417288174530574,-0.013380981867824172,-0.0025209435369752875,1.9216879422820224e-06,-0.00784308764531428,0.0034007225855896303,-0.005110269276398396
2025-10-31,-0.0005391898935380009,-0.003342892389512085,-0.00307874412287857,-0.002384259654002759,0.00033793502130116876,0.0010786993929888405,-0.005422480175440608,-0.00454663079491926,-0.00243613746137446
2025-11-28,-0.0023325514113199464,-0.00962584910291049,-0.010053666818980305,-0.001162345177511371,-0.009533874580387932,0.010063868018476934,-0.008673190179045151,0.004862940723166715,-0.0021481539696515577
2025-12-31,-0.007260852650284599,0.018791690948095113,0.01620624368346136,-0.0016660706624451566,0.009376163052472774,-0.015352152200298404,0.0008080683070191954,0.0012181428036663632,0.0017757806336755376
